alert_id,timestamp,agent_id,agent_name,rule_id,rule_description,severity,event_data
100202,2025-08-01T03:01:48Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=root,src_ip=24.187.204.185"
100203,2025-08-01T07:09:41Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=service,src_ip=182.104.211.228"
100204,2025-08-01T10:12:00Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100205,2025-08-01T15:49:50Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=131.227.30.236"
100206,2025-08-01T08:17:50Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=77.203.182.224,port=443"
100207,2025-08-01T13:10:03Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
100208,2025-08-01T00:06:56Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=70%,process=mysqld"
100209,2025-08-01T11:47:07Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=173.12.240.182,username=devadmin"
100210,2025-08-01T06:49:30Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=root,src_ip=115.230.53.20"
100211,2025-08-01T06:09:15Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=root,src_ip=88.109.239.59"
100212,2025-08-01T04:14:24Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=john.doe,src_ip=164.153.57.41"
100213,2025-08-01T16:41:06Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=john.doe,src_ip=115.236.197.97"
100214,2025-08-01T05:56:40Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100215,2025-08-01T05:11:45Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100216,2025-08-01T16:55:12Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=128.193.173.143"
100217,2025-08-01T15:15:01Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=90%,process=chrome.exe"
100218,2025-08-01T02:21:42Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=service,src_ip=227.177.122.113"
100219,2025-08-01T09:47:39Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100220,2025-08-01T17:47:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100221,2025-08-01T14:55:03Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100222,2025-08-01T01:39:54Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=51.78.183.136,port=8080"
100223,2025-08-01T08:06:53Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=devadmin,src_ip=95.221.132.216"
100224,2025-08-01T04:17:36Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=guest,src_ip=146.166.10.117"
100225,2025-08-01T08:41:15Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=254.128.10.163,username=john.doe"
100226,2025-08-01T17:08:18Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=223.195.65.101,username=john.doe"
100227,2025-08-01T14:30:10Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=162.67.184.26,port=4444"
100228,2025-08-01T03:29:00Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=79%,process=chrome.exe"
100229,2025-08-01T12:08:59Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100230,2025-08-01T13:02:00Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=142.245.92.186"
100231,2025-08-01T02:26:18Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=guest,src_ip=46.37.117.108"
100232,2025-08-01T06:15:04Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=245.158.43.82,username=root"
100233,2025-08-01T06:55:31Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=179.76.226.171"
100234,2025-08-01T15:36:00Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
100235,2025-08-01T16:50:30Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=admin,src_ip=32.185.74.161"
100236,2025-08-01T07:52:00Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=36.145.252.13,port=22"
100237,2025-08-01T11:35:12Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=127.198.68.69,username=admin"
100238,2025-08-01T12:09:52Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=service,src_ip=141.51.227.95"
100239,2025-08-01T12:32:51Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100240,2025-08-01T14:04:00Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=191.152.237.108,port=4444"
100241,2025-08-01T12:35:08Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=76%,process=nginx"
100242,2025-08-01T04:46:22Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=94%,process=python.exe"
100243,2025-08-01T03:06:18Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100244,2025-08-01T12:32:20Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=218.204.159.159,port=8080"
100245,2025-08-01T17:33:30Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=devadmin,src_ip=198.31.122.177"
100246,2025-08-01T06:54:06Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=73%,process=mysqld"
100247,2025-08-01T04:48:10Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100248,2025-08-01T17:25:44Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
100249,2025-08-01T13:25:06Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=devadmin,src_ip=12.136.145.36"
100250,2025-08-01T04:47:30Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100251,2025-08-01T00:41:50Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=root,src_ip=251.223.243.146"
100252,2025-08-01T09:39:36Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=service,src_ip=43.125.180.111"
100253,2025-08-01T17:51:02Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=157.148.80.29"
100254,2025-08-01T20:14:58Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100255,2025-08-01T03:53:45Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
100256,2025-08-01T20:33:04Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=guest,src_ip=130.192.60.89"
100257,2025-08-01T01:21:23Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=devadmin,src_ip=105.77.161.15"
100258,2025-08-01T12:06:42Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=119.218.87.192,username=john.doe"
100259,2025-08-01T12:09:31Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=108.253.136.119"
100260,2025-08-01T01:00:40Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
100261,2025-08-01T18:07:30Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=73%,process=java.exe"
100262,2025-08-01T11:51:46Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=service,src_ip=82.232.84.45"
100263,2025-08-01T20:01:02Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=208.186.76.126,username=service"
100264,2025-08-01T12:14:48Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=devadmin,src_ip=57.51.98.205"
100265,2025-08-01T15:54:00Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=103.75.53.156,port=443"
100266,2025-08-01T11:58:12Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100267,2025-08-01T21:03:48Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
100268,2025-08-01T17:52:00Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=141.71.8.104,port=3389"
100269,2025-08-01T18:31:52Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100270,2025-08-01T02:46:30Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=8.106.8.50,username=john.doe"
100271,2025-08-01T17:45:56Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100272,2025-08-01T06:48:00Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=99.38.82.224,username=service"
100273,2025-08-01T10:50:39Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=15.6.87.37,port=22"
100274,2025-08-01T11:20:26Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=5.79.197.117,username=guest"
100275,2025-08-01T17:47:55Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
100276,2025-08-01T21:14:12Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=root,src_ip=246.131.189.132"
100277,2025-08-01T05:55:29Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=service,src_ip=155.26.117.119"
100278,2025-08-01T12:39:52Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=96%,process=mysqld"
100279,2025-08-01T07:12:27Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=110.246.98.9,username=service"
100280,2025-08-01T22:19:20Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100281,2025-08-01T03:49:29Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100282,2025-08-01T03:55:00Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100283,2025-08-01T03:46:24Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=devadmin,src_ip=237.26.207.67"
100284,2025-08-01T00:04:44Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100285,2025-08-01T19:33:15Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=95.98.85.28,username=root"
100286,2025-08-01T20:25:02Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100287,2025-08-01T18:10:36Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=143.229.168.121,username=admin"
100288,2025-08-01T00:19:12Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=242.56.55.128,port=80"
100289,2025-08-01T10:40:37Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100290,2025-08-01T23:45:50Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100291,2025-08-01T04:17:03Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=75.65.128.22,port=22"
100292,2025-08-01T16:42:32Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=186.196.245.42,username=john.doe"
100293,2025-08-01T23:26:24Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=96%,process=nginx"
100294,2025-08-01T05:28:18Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100295,2025-08-01T02:47:10Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100296,2025-08-01T01:28:48Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=23.112.91.238,username=root"
100297,2025-08-01T11:08:15Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=devadmin,src_ip=142.62.239.124"
100298,2025-08-01T07:41:54Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100299,2025-08-01T07:28:30Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=90%,process=java.exe"
100300,2025-08-01T18:10:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100301,2025-08-01T19:48:57Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=root,src_ip=235.82.88.240"
100302,2025-08-01T11:44:40Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=103.93.85.121"
100303,2025-08-01T22:08:09Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=47.211.34.105,username=john.doe"
100304,2025-08-02T01:04:48Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=15.112.126.113,port=22"
100305,2025-08-01T00:45:45Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=devadmin,src_ip=184.14.46.200"
100306,2025-08-01T06:37:48Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100307,2025-08-01T06:23:45Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=73%,process=nginx"
100308,2025-08-01T17:22:04Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100309,2025-08-01T14:40:39Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=192.123.143.153"
100310,2025-08-01T09:18:00Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100311,2025-08-01T12:41:57Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
100312,2025-08-01T21:14:00Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100313,2025-08-01T10:20:47Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=178.111.136.167"
100314,2025-08-01T11:36:02Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=root,src_ip=23.7.59.7"
100315,2025-08-01T06:33:45Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=devadmin,src_ip=239.205.164.230"
100316,2025-08-01T01:24:16Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=root,src_ip=105.87.215.17"
100317,2025-08-01T02:06:48Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=84%,process=python.exe"
100318,2025-08-01T16:25:48Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100319,2025-08-01T14:00:02Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=guest,src_ip=115.233.57.38"
100320,2025-08-01T20:05:20Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=171.161.106.83"
100321,2025-08-01T00:53:30Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=154.31.145.102,username=root"
100322,2025-08-01T18:47:00Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=93%,process=chrome.exe"
100323,2025-08-02T02:22:42Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=145.120.86.111,username=john.doe"
100324,2025-08-01T10:15:36Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
100325,2025-08-01T03:15:00Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=86%,process=nginx"
100326,2025-08-01T21:44:00Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=43.221.244.176,username=service"
100327,2025-08-01T17:10:03Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100328,2025-08-01T11:34:16Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=root,src_ip=35.22.72.158"
100329,2025-08-01T23:23:44Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=184.75.115.5,username=john.doe"
100330,2025-08-02T00:34:00Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100331,2025-08-01T20:52:17Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=45.47.114.242,port=22"
100332,2025-08-01T21:12:40Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100333,2025-08-01T06:00:45Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100334,2025-08-01T13:49:26Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=79.150.140.5,port=8080"
100335,2025-08-01T17:07:20Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=root,src_ip=88.112.56.218"
100336,2025-08-01T08:52:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
100337,2025-08-01T10:45:55Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=guest,src_ip=106.227.199.118"
100338,2025-08-01T08:55:10Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=91.238.206.160,port=443"
100339,2025-08-01T09:30:39Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
100340,2025-08-01T17:51:00Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=guest,src_ip=94.37.248.86"
100341,2025-08-01T14:57:58Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
100342,2025-08-01T02:22:30Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=49.70.178.146,port=4444"
100343,2025-08-01T02:40:04Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=48.248.107.248,username=guest"
100344,2025-08-01T17:57:52Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=devadmin,src_ip=147.133.253.228"
100345,2025-08-01T23:23:00Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=207.189.14.55"
100346,2025-08-01T16:08:48Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100347,2025-08-01T10:59:18Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=109.181.55.216,port=4444"
100348,2025-08-02T01:54:24Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=211.23.69.8,port=80"
100349,2025-08-01T12:07:05Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=root,src_ip=145.243.5.104"
100350,2025-08-01T13:13:20Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=root,src_ip=80.247.72.165"
100351,2025-08-01T08:58:12Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=252.115.48.232,port=443"
100352,2025-08-01T13:23:44Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=devadmin,src_ip=254.91.18.182"
100353,2025-08-01T05:58:53Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
100354,2025-08-01T00:41:18Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=74%,process=python.exe"
100355,2025-08-01T05:01:45Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=123.38.139.144,username=guest"
100356,2025-08-02T04:34:44Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=root,src_ip=231.118.42.15"
100357,2025-08-01T01:59:00Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=devadmin,src_ip=239.23.96.114"
100358,2025-08-01T15:12:54Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=155.226.55.101"
100359,2025-08-01T11:16:07Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=192.241.82.91,username=john.doe"
100360,2025-08-02T00:42:00Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=devadmin,src_ip=211.216.109.210"
100361,2025-08-01T18:21:03Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=guest,src_ip=136.1.170.9"
100362,2025-08-01T03:25:08Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=john.doe,src_ip=185.183.251.199"
100363,2025-08-01T13:48:51Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=215.151.151.173,port=22"
100364,2025-08-01T19:06:36Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=129.246.231.155"
